"","teach","class.type","class.per","pre.2","pre.4","Q2A1","Q2A2","Q2A3","Q2A4","Q2A5","Q2A6","Q4A1","Q4A2","Q4A3","Q4A4","Q4A5","Q4A6","Q4A7","Q4_Fac1_Score","Q4_Fac2_Score","Q2_1_Fac_Score","Q2_2Fac_Fac1_Score","Q2_2Fac_Fac2_Score"
"1083",3,3,0.840110902,3.204049322,1.248175531,1,1,0,1,1,1,5,5,3,1,5,3,4,-0.405406462406962,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1084",3,3,0.755162966,3.705186225,2.050390121,1,1,1,1,1,1,5,1,4,5,5,2,5,0.39497379111749,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1085",3,3,0.812729502,3.706020037,1.591547595,1,1,0,1,0,1,5,3,4,3,5,3,5,0.39497379111749,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1086",3,3,0.684644057,3.248699761,-0.176879085,1,1,1,1,1,1,5,5,5,1,3,1,3,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1087",3,3,0.708947976,3.469150194,2.004236327,1,1,1,1,1,1,5,4,5,3,5,3,5,0.9266933280179,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1088",3,3,0.374402563,3.433196296,1.229530172,1,1,1,1,0,1,4,5,5,3,3,3,5,-0.405406462406962,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1089",3,3,0.106131153,3.686546387,1.380445056,1,1,1,1,1,1,5,5,3,4,5,3,3,-0.648460773649967,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1090",3,3,0.264226366,3.371488514,1.648117911,1,1,0,1,1,1,5,5,5,3,5,2,5,0.9266933280179,-1.75758353508006,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1091",3,3,0.39750804,3.515914582,0.747879302,1,1,0,1,0,1,5,3,4,3,5,1,5,0.39497379111749,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1092",3,3,0.418768127,3.201847311,0.298588876,1,1,1,1,1,1,5,5,4,1,3,2,4,-0.648460773649967,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1093",3,3,0.77753122,3.723239033,2.292271545,1,1,0,1,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1094",3,3,0.808642719,2.602527862,-0.002333905,1,0,0,0,0,1,5,5,3,1,4,1,4,-0.648460773649967,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"1095",3,3,0.192440135,3.51803039,1.246061552,1,1,1,1,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1096",3,3,0.69029839,3.490245612,1.899151967,1,1,0,1,1,1,5,3,4,3,3,3,5,-0.405406462406962,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1097",3,3,0.768328917,3.622085422,2.522922273,1,1,1,0,1,1,5,3,3,4,5,3,5,-0.0936781356758963,-1.75758353508006,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1098",3,3,0.789522041,4.31549863,3.069923405,1,1,1,1,1,1,5,1,5,3,5,4,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1099",3,3,0.769829698,3.629770648,1.691739752,1,1,1,1,1,1,5,3,5,3,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1100",3,3,0.547944722,3.617835854,1.277866838,1,1,1,1,1,1,5,5,4,3,5,3,5,0.39497379111749,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1101",3,3,0.313907727,3.579434048,0.877731384,1,1,0,1,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1102",3,3,0.466924128,4.163263224,3.345698241,1,1,1,1,1,1,5,3,5,5,5,4,5,0.9266933280179,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1103",3,3,0.798124372,2.775816566,1.779379528,1,1,0,1,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1104",3,3,0.839481475,3.381263296,1.864448574,1,1,0,1,1,1,5,5,5,1,5,2,5,0.9266933280179,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1105",3,3,0.498605161,2.918681057,-0.264500032,1,1,0,1,0,1,5,3,4,1,5,1,4,-0.0936781356758963,-2.99201016400882,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1106",3,3,0.8955089,2.703929385,-0.398323529,1,1,1,1,1,1,5,5,1,3,3,1,5,-1.04323423993162,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1107",3,3,0.900551573,3.265492975,0.921140893,1,1,1,1,0,1,5,3,4,3,3,1,3,-0.85603797255497,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1108",3,3,0.714500599,3.657993123,1.914200016,1,1,1,1,0,1,5,2,3,1,5,3,5,-0.0936781356758963,-2.6880809911662,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1109",3,3,0.579016764,2.881349682,0.868883653,1,1,1,0,1,1,5,5,1,1,5,1,5,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1110",3,3,0.230367832,3.249929496,1.513963056,1,1,1,1,1,1,5,3,3,3,5,2,5,-0.0936781356758963,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1111",3,3,0.709462002,3.617881204,1.531500955,1,1,1,1,1,1,5,3,5,1,5,3,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1112",3,3,0.655279419,3.097265447,2.183966541,1,1,1,1,1,1,5,5,5,5,5,2,5,0.9266933280179,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1113",3,3,0.835020548,3.849698172,1.408372096,1,1,0,0,1,1,5,5,5,3,4,3,5,0.39497379111749,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1114",3,3,0.722389013,3.310524872,0.988752086,1,1,1,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1115",3,3,0.392957691,3.449521269,0.285000011,1,1,1,1,1,1,5,5,1,1,1,3,5,-1.3884666837332,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1116",3,3,0.547464792,4.724512402,2.904867442,1,1,1,1,1,1,5,3,3,4,5,1,5,-0.0936781356758963,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1117",3,3,0.15303049,2.856176328,0.550425468,1,1,1,0,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1118",3,3,0.819456461,4.108399606,2.472091948,0,1,1,1,1,1,5,3,5,3,5,1,5,0.9266933280179,-2.41763584278387,-0.581026634910725,-0.735944560857401,1.19952925649464
"1119",3,3,0.598422049,3.96828437,2.791759366,1,1,1,1,1,1,5,3,3,3,5,3,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1120",3,3,0.113170331,3.450205428,2.565204431,1,1,1,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1121",3,3,0.087059194,3.405842548,1.467896953,1,1,0,1,1,1,5,3,3,3,5,5,5,-0.0936781356758963,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1122",3,3,0.433167938,3.758062029,1.829480189,1,1,1,1,1,1,5,5,5,5,5,1,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1123",3,3,0.118470478,3.421705904,1.989437389,1,1,0,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1124",3,3,0.216958513,3.357045895,2.226385284,1,1,0,1,1,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1125",3,3,0.556208119,3.851453651,2.460060344,1,1,0,1,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1126",3,3,0.742577401,3.825870501,1.598460732,1,1,1,0,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1127",3,3,0.92648349,3.29538303,1.054799508,1,1,1,1,1,1,5,3,1,3,5,1,5,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1128",3,3,0.895415453,3.666637367,1.912905639,1,1,1,1,0,1,5,5,5,2,5,1,5,0.9266933280179,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1129",3,3,0.923830975,2.899390917,-0.006264758,1,1,1,0,0,1,5,3,1,1,4,3,3,-1.21871557512806,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1130",3,3,0.138743065,2.874699695,0.516634,1,1,1,1,1,1,5,5,3,1,5,3,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1131",3,3,0.58740398,3.704873216,3.019058024,1,1,0,1,1,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1132",3,3,0.061429395,4.715284137,3.119377371,1,1,1,1,1,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1133",3,3,0.650368237,4.150204718,3.356812069,1,1,0,0,1,1,5,2,5,4,5,5,5,0.9266933280179,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1134",3,3,0.072723673,4.115314857,1.963310717,1,1,1,1,1,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1135",3,3,0.882006334,4.006317585,1.914291904,1,1,1,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1136",3,3,0.77692955,4.078160303,2.633471418,1,1,1,1,1,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1137",3,3,0.166757909,3.607257468,2.336313029,1,1,1,1,1,1,5,5,5,2,5,5,5,0.9266933280179,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1138",3,3,0.157182978,3.180519577,0.838317331,1,1,0,0,1,1,5,4,5,1,5,3,5,0.9266933280179,-2.17240806379916,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1139",3,3,0.56596575,2.654170542,-0.338638274,1,1,1,1,0,1,3,5,5,1,5,3,5,-0.0936781356758963,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1140",3,3,0.665991202,2.930637868,0.022806876,1,1,0,1,1,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1141",3,3,0.687618621,3.330130818,1.708769277,1,1,1,0,1,1,5,3,4,3,4,3,5,-0.0936781356758963,-1.95500140211954,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1142",3,3,0.707521911,4.094440195,2.819344948,1,1,1,1,1,1,5,3,5,5,5,1,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1143",3,3,0.226754521,3.295021978,0.656905626,1,1,0,1,1,1,5,5,3,1,5,3,3,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1144",3,3,0.664761062,2.827434086,0.687213384,1,1,0,1,1,1,5,3,3,2,3,3,3,-1.04323423993162,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1145",3,3,0.707971803,3.19418123,0.155468596,1,1,1,1,1,1,5,5,3,1,5,2,3,-0.648460773649967,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1146",3,3,0.517345025,4.075583689,2.815814571,1,1,1,1,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1147",3,3,0.692154146,2.280821284,0.260158199,1,1,1,0,0,1,5,5,4,1,5,3,1,-0.85603797255497,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1148",3,3,0.139643448,4.205680725,2.193085335,1,1,1,0,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1149",3,3,0.670927738,3.594258853,1.176717252,1,1,1,1,1,1,5,5,4,3,5,2,5,0.39497379111749,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1150",3,3,0.604865997,3.634804914,1.842439115,1,1,1,1,1,1,5,3,5,3,5,4,5,0.9266933280179,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1151",3,3,0.085875361,3.871915378,1.414304792,1,1,1,1,1,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1152",3,3,0.511001368,2.746145777,-0.336850413,1,1,0,0,0,1,5,5,5,2,3,2,3,-0.648460773649967,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1153",3,3,0.318711024,3.944550082,1.608742322,1,1,1,1,1,1,5,4,5,3,3,3,5,-0.0936781356758963,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1154",3,3,0.175074119,2.713632727,-1.125781587,1,1,0,0,1,1,5,5,4,1,1,3,5,-0.85603797255497,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1155",3,3,0.102415939,3.286707762,1.971983369,1,1,1,0,1,1,5,4,5,3,5,3,5,0.9266933280179,-1.75758353508006,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1156",3,3,0.650098493,3.298495006,1.39630431,1,1,1,1,0,1,5,5,2,3,5,3,5,-0.405406462406962,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1157",3,3,0.943536963,2.949245961,0.900226244,1,1,1,1,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1158",3,3,0.209049363,3.194898179,0.138266168,1,1,0,1,1,1,5,3,4,1,5,1,5,0.39497379111749,-2.99201016400882,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1159",3,3,0.760769935,3.461360836,1.697464196,1,1,1,1,1,1,5,3,5,3,5,2,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1160",3,3,0.539887478,4.092785362,3.610122681,1,1,1,1,1,1,5,5,5,3,5,5,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1161",3,3,0.698275951,3.412021113,0.843430055,1,1,1,1,0,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1162",3,3,0.780962346,2.855497427,0.790662651,1,1,0,1,0,1,4,5,4,3,3,3,3,-1.04323423993162,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1163",3,3,0.859632601,3.344435639,1.158411991,1,1,1,1,1,1,3,3,4,3,5,4,5,-0.405406462406962,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1164",3,3,0.484887399,3.489225857,1.042882888,1,1,1,1,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1165",3,3,0.760073106,3.519033055,0.381174654,1,1,1,1,1,1,5,3,5,1,5,1,5,0.9266933280179,-2.99201016400882,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1166",3,3,0.829424788,4.016701968,2.352720351,1,1,0,1,1,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1167",3,3,0.35459853,3.898283751,0.836980339,1,1,1,1,1,1,3,5,5,3,5,1,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1168",3,3,0.603746938,3.511563007,1.695244605,1,1,1,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1169",3,3,0.601213449,4.113210032,2.839334447,1,1,1,1,1,1,4,3,5,4,5,3,5,0.39497379111749,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1170",3,3,0.150489519,4.130517384,2.480670455,1,1,1,1,1,1,5,3,5,1,5,1,5,0.9266933280179,-2.99201016400882,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1171",3,3,0.555677914,3.53710231,1.988715794,1,1,0,1,0,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1172",3,3,0.389243027,3.030652859,1.038056399,1,1,0,1,1,1,5,5,5,3,5,2,5,0.9266933280179,-1.75758353508006,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1173",3,3,0.883455941,4.414950934,3.378395016,1,1,1,0,1,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1174",3,3,0.253863517,3.761193693,2.834268909,1,1,1,1,1,1,5,5,5,4,5,3,5,0.9266933280179,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1175",3,3,0.664635271,2.589726069,-0.025703943,1,1,1,0,1,1,5,5,3,4,5,3,3,-0.648460773649967,-1.36113031943693,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1176",3,3,0.079244874,3.457653238,1.836088978,1,1,0,1,1,1,5,3,4,3,5,1,5,0.39497379111749,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1177",3,3,0.862256556,3.066160581,1.37908371,1,1,1,1,0,1,5,5,3,3,3,3,5,-0.648460773649967,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1178",3,3,0.137916987,4.225777161,3.074161084,1,1,1,1,1,1,5,5,5,4,5,5,5,0.9266933280179,-0.72253763873986,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1179",3,3,0.288030637,3.84577237,0.900975023,1,1,1,0,1,1,5,5,3,5,5,3,4,-0.405406462406962,-1.11158532195804,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1180",3,3,0.359006348,3.659109569,1.414310655,1,1,0,1,1,1,5,3,5,1,5,5,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1181",3,3,0.240536872,4.075646545,2.256672787,1,1,1,1,1,1,4,3,5,3,5,3,3,-0.405406462406962,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1182",3,3,0.318741904,3.37870633,0.391037382,1,1,1,1,1,1,5,5,1,1,2,3,5,-1.21871557512806,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1183",3,3,0.061110966,3.519930998,2.202158897,1,1,0,1,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1184",3,3,0.349634445,3.320982052,0.664670265,1,1,1,1,0,1,5,5,5,3,3,1,5,-0.0936781356758963,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1185",3,3,0.86013404,3.742822311,0.960195523,1,1,1,1,1,1,5,3,1,1,5,1,5,-0.648460773649967,-2.99201016400882,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1186",3,3,0.908191258,2.893549974,0.276773347,1,1,1,1,0,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1187",3,3,0.087030765,3.202306886,0.114583053,1,1,1,0,1,1,5,5,1,2,5,1,5,-0.648460773649967,-2.17240806379916,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1188",3,3,0.748956983,2.766630154,-0.042943548,1,1,1,1,0,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1189",3,3,0.66698579,3.918532679,1.693011436,1,1,1,1,1,1,5,2,5,3,5,3,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1190",3,3,0.364144504,3.363299725,1.986381269,1,1,0,1,1,1,5,5,5,3,1,5,4,-0.85603797255497,-1.11158532195804,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1191",3,3,0.367450964,3.154254518,1.239339065,1,1,1,1,1,1,5,4,5,1,5,3,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1192",3,3,0.723213363,2.714540825,-1.186025769,1,1,0,1,1,1,4,5,1,1,4,1,2,-1.55738901126244,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1193",3,3,0.434581494,3.045338807,1.54832138,1,1,1,1,0,1,5,3,1,3,1,3,5,-1.3884666837332,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1194",3,3,0.765062522,3.245765533,2.153651217,1,1,1,1,0,1,5,5,5,3,3,5,5,-0.0936781356758963,-1.11158532195804,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1195",3,3,0.078457593,2.999652896,-1.001718918,1,1,0,1,0,1,5,3,5,1,5,2,1,-0.648460773649967,-2.6880809911662,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1196",3,3,0.203700775,3.438807232,1.699170633,1,1,1,1,1,1,5,5,3,1,3,3,5,-0.648460773649967,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1197",3,3,0.574250254,3.754551966,1.050899376,1,1,1,1,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1198",3,3,0.106039745,3.987403366,2.009565913,1,1,0,1,1,1,5,5,5,5,1,3,5,-0.648460773649967,-1.11158532195804,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1199",3,3,0.8649599,3.781569165,1.075494701,1,1,1,1,1,1,5,5,5,2,3,4,5,-0.0936781356758963,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1200",3,3,0.535650138,3.995196207,2.28009494,1,1,1,0,1,1,5,3,4,3,5,4,5,0.39497379111749,-1.75758353508006,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1201",3,3,0.936229208,3.734094794,1.783901509,1,1,1,1,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1202",3,3,0.211163616,3.49541168,1.695382783,1,1,0,1,1,1,5,3,3,3,5,1,5,-0.0936781356758963,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1203",3,3,0.800023631,2.912038426,1.057606934,1,1,1,1,0,1,5,4,3,5,5,3,5,-0.0936781356758963,-1.36113031943693,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1204",3,3,0.759017706,3.42123882,1.352428158,1,1,0,1,1,1,5,3,5,5,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1205",3,3,0.391072398,3.968412763,1.496082799,1,1,1,1,1,1,5,1,5,3,5,3,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1206",3,3,0.451968829,3.468281631,1.140441237,1,1,1,1,1,1,4,5,3,3,5,1,5,-0.405406462406962,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1207",3,3,0.620260556,4.089637592,2.005690247,1,1,1,1,1,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1208",3,3,0.885112076,3.967105655,2.103928673,1,1,1,1,0,1,5,3,3,3,5,3,5,-0.0936781356758963,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1209",3,3,0.424019533,3.278805393,1.138806551,1,1,1,1,0,1,5,3,3,3,4,4,5,-0.405406462406962,-1.75758353508006,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1210",3,3,0.447127548,3.6930985,1.428057217,1,1,1,1,1,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1211",3,3,0.292135947,3.332552537,1.68699094,1,1,1,1,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1212",3,3,0.541384406,3.754958317,2.831354836,1,1,1,0,1,1,5,1,3,4,5,5,5,-0.0936781356758963,-1.75758353508006,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1213",3,3,0.617238191,2.647808742,-0.210301876,1,1,1,1,0,1,5,5,5,3,4,1,3,-0.405406462406962,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1214",3,3,0.793810956,2.939294059,-0.723894627,1,1,1,1,0,1,5,5,3,1,1,1,3,-1.3884666837332,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
